hardware,model,layer_name,input,kv_cache,latency(ns)
A800,qwen2-moe,ln_f,1,31,58368
A800,qwen2-moe,lm_head,1,31,414719
A800,qwen2-moe,vocab_embedding,1,32,72704
A800,qwen2-moe,input_layernorm,1,32,58879
A800,qwen2-moe,attention/qkv,1,32,76714
A800,qwen2-moe,attention/rotary_emb,1,32,136362
A800,qwen2-moe,attention/dense,1,32,57301
A800,qwen2-moe,attention/wrapper,1,32,753962
A800,qwen2-moe,post_layernorm,1,32,58154
A800,qwen2-moe,mlp/fc,1,32,78505
A800,qwen2-moe,mlp/gelu,1,32,78975
A800,qwen2-moe,mlp/proj,1,32,72405
A800,qwen2-moe,moe/shared_expert,1,32,493951
A800,qwen2-moe,moe/shared_expert_gate,1,32,90069
A800,qwen2-moe,moe/gate,1,32,61055
A800,qwen2-moe,moe/experts,1,32,413396
A800,qwen2-moe,mlp/wrapper,1,32,1466965
A800,qwen2-moe,ln_f,1,32,57344
A800,qwen2-moe,lm_head,1,32,405503
A800,qwen2-moe,vocab_embedding,1,33,71680
A800,qwen2-moe,input_layernorm,1,33,58837
A800,qwen2-moe,attention/qkv,1,33,77354
A800,qwen2-moe,attention/rotary_emb,1,33,134612
A800,qwen2-moe,attention/dense,1,33,56746
A800,qwen2-moe,attention/wrapper,1,33,752639
A800,qwen2-moe,post_layernorm,1,33,58197
A800,qwen2-moe,mlp/fc,1,33,78378
A800,qwen2-moe,mlp/gelu,1,33,78634
A800,qwen2-moe,mlp/proj,1,33,71850
A800,qwen2-moe,moe/shared_expert,1,33,493140
A800,qwen2-moe,moe/shared_expert_gate,1,33,89727
A800,qwen2-moe,moe/gate,1,33,61567
A800,qwen2-moe,moe/experts,1,33,413610
A800,qwen2-moe,mlp/wrapper,1,33,1467476
A800,qwen2-moe,ln_f,1,33,58368
A800,qwen2-moe,lm_head,1,33,409599
A800,qwen2-moe,vocab_embedding,1,34,73728
A800,qwen2-moe,input_layernorm,1,34,58410
A800,qwen2-moe,attention/qkv,1,34,76970
A800,qwen2-moe,attention/rotary_emb,1,34,134100
A800,qwen2-moe,attention/dense,1,34,56362
A800,qwen2-moe,attention/wrapper,1,34,753364
A800,qwen2-moe,post_layernorm,1,34,58538
A800,qwen2-moe,mlp/fc,1,34,77652
A800,qwen2-moe,mlp/gelu,1,34,78036
A800,qwen2-moe,mlp/proj,1,34,72277
A800,qwen2-moe,moe/shared_expert,1,34,493994
A800,qwen2-moe,moe/shared_expert_gate,1,34,89685
A800,qwen2-moe,moe/gate,1,34,61823
A800,qwen2-moe,moe/experts,1,34,411690
A800,qwen2-moe,mlp/wrapper,1,34,1526100
A800,qwen2-moe,ln_f,1,34,57344
A800,qwen2-moe,lm_head,1,34,408576
A800,qwen2-moe,vocab_embedding,1,35,73728
A800,qwen2-moe,input_layernorm,1,35,58495
A800,qwen2-moe,attention/qkv,1,35,77397
A800,qwen2-moe,attention/rotary_emb,1,35,134655
A800,qwen2-moe,attention/dense,1,35,56618
A800,qwen2-moe,attention/wrapper,1,35,753194
A800,qwen2-moe,post_layernorm,1,35,58325
A800,qwen2-moe,mlp/fc,1,35,77866
A800,qwen2-moe,mlp/gelu,1,35,78633
A800,qwen2-moe,mlp/proj,1,35,72575
A800,qwen2-moe,moe/shared_expert,1,35,492970
A800,qwen2-moe,moe/shared_expert_gate,1,35,90325
A800,qwen2-moe,moe/gate,1,35,60799
A800,qwen2-moe,moe/experts,1,35,411604
A800,qwen2-moe,mlp/wrapper,1,35,1466410
A800,qwen2-moe,ln_f,1,35,57344
A800,qwen2-moe,lm_head,1,35,412672
A800,qwen2-moe,vocab_embedding,1,36,72704
A800,qwen2-moe,input_layernorm,1,36,58496
A800,qwen2-moe,attention/qkv,1,36,76714
A800,qwen2-moe,attention/rotary_emb,1,36,134527
A800,qwen2-moe,attention/dense,1,36,56362
A800,qwen2-moe,attention/wrapper,1,36,752767
A800,qwen2-moe,post_layernorm,1,36,59392
A800,qwen2-moe,mlp/fc,1,36,78079
A800,qwen2-moe,mlp/gelu,1,36,78975
A800,qwen2-moe,mlp/proj,1,36,72021
A800,qwen2-moe,moe/shared_expert,1,36,494164
A800,qwen2-moe,moe/shared_expert_gate,1,36,89685
A800,qwen2-moe,moe/gate,1,36,60671
A800,qwen2-moe,moe/experts,1,36,410751
A800,qwen2-moe,mlp/wrapper,1,36,1465642
A800,qwen2-moe,ln_f,1,36,58368
A800,qwen2-moe,lm_head,1,36,405503
A800,qwen2-moe,vocab_embedding,1,37,75776
A800,qwen2-moe,input_layernorm,1,37,58453
A800,qwen2-moe,attention/qkv,1,37,77439
A800,qwen2-moe,attention/rotary_emb,1,37,135167
A800,qwen2-moe,attention/dense,1,37,56447
A800,qwen2-moe,attention/wrapper,1,37,753023
A800,qwen2-moe,post_layernorm,1,37,58837
A800,qwen2-moe,mlp/fc,1,37,78121
A800,qwen2-moe,mlp/gelu,1,37,79615
A800,qwen2-moe,mlp/proj,1,37,72234
A800,qwen2-moe,moe/shared_expert,1,37,495018
A800,qwen2-moe,moe/shared_expert_gate,1,37,89855
A800,qwen2-moe,moe/gate,1,37,61183
A800,qwen2-moe,moe/experts,1,37,411348
A800,qwen2-moe,mlp/wrapper,1,37,1467604
A800,qwen2-moe,ln_f,1,37,57344
A800,qwen2-moe,lm_head,1,37,409599
A800,qwen2-moe,vocab_embedding,1,38,73728
A800,qwen2-moe,input_layernorm,1,38,58325
A800,qwen2-moe,attention/qkv,1,38,77780
A800,qwen2-moe,attention/rotary_emb,1,38,136106
A800,qwen2-moe,attention/dense,1,38,57130
A800,qwen2-moe,attention/wrapper,1,38,754644
A800,qwen2-moe,post_layernorm,1,38,58197
A800,qwen2-moe,mlp/fc,1,38,78207
A800,qwen2-moe,mlp/gelu,1,38,77866
A800,qwen2-moe,mlp/proj,1,38,72575
A800,qwen2-moe,moe/shared_expert,1,38,492927
A800,qwen2-moe,moe/shared_expert_gate,1,38,89813
A800,qwen2-moe,moe/gate,1,38,62335
A800,qwen2-moe,moe/experts,1,38,411178
A800,qwen2-moe,mlp/wrapper,1,38,1465428
A800,qwen2-moe,ln_f,1,38,56320
A800,qwen2-moe,lm_head,1,38,415744
A800,qwen2-moe,vocab_embedding,1,39,73728
A800,qwen2-moe,input_layernorm,1,39,59135
A800,qwen2-moe,attention/qkv,1,39,76970
A800,qwen2-moe,attention/rotary_emb,1,39,135679
A800,qwen2-moe,attention/dense,1,39,57258
A800,qwen2-moe,attention/wrapper,1,39,757716
A800,qwen2-moe,post_layernorm,1,39,59008
A800,qwen2-moe,mlp/fc,1,39,78335
A800,qwen2-moe,mlp/gelu,1,39,82217
A800,qwen2-moe,mlp/proj,1,39,73088
A800,qwen2-moe,moe/shared_expert,1,39,510122
A800,qwen2-moe,moe/shared_expert_gate,1,39,94975
A800,qwen2-moe,moe/gate,1,39,61951
A800,qwen2-moe,moe/experts,1,39,464767
A800,qwen2-moe,mlp/wrapper,1,39,1637034
A800,qwen2-moe,ln_f,1,39,57344
A800,qwen2-moe,lm_head,1,39,407552
A800,qwen2-moe,vocab_embedding,1,40,73728
A800,qwen2-moe,input_layernorm,1,40,58794
A800,qwen2-moe,attention/qkv,1,40,78207
A800,qwen2-moe,attention/rotary_emb,1,40,135380
A800,qwen2-moe,attention/dense,1,40,56789
A800,qwen2-moe,attention/wrapper,1,40,758996
A800,qwen2-moe,post_layernorm,1,40,59264
A800,qwen2-moe,mlp/fc,1,40,78932
A800,qwen2-moe,mlp/gelu,1,40,80041
A800,qwen2-moe,mlp/proj,1,40,72575
A800,qwen2-moe,moe/shared_expert,1,40,500820
A800,qwen2-moe,moe/shared_expert_gate,1,40,90368
A800,qwen2-moe,moe/gate,1,40,61738
A800,qwen2-moe,moe/experts,1,40,412116
A800,qwen2-moe,mlp/wrapper,1,40,1482580
A800,qwen2-moe,ln_f,1,40,57344
A800,qwen2-moe,lm_head,1,40,411648
A800,qwen2-moe,vocab_embedding,1,41,71680
A800,qwen2-moe,input_layernorm,1,41,58325
A800,qwen2-moe,attention/qkv,1,41,78335
A800,qwen2-moe,attention/rotary_emb,1,41,135551
A800,qwen2-moe,attention/dense,1,41,57045
A800,qwen2-moe,attention/wrapper,1,41,760276
A800,qwen2-moe,post_layernorm,1,41,58496
A800,qwen2-moe,mlp/fc,1,41,78420
A800,qwen2-moe,mlp/gelu,1,41,79145
A800,qwen2-moe,mlp/proj,1,41,73130
A800,qwen2-moe,moe/shared_expert,1,41,499327
A800,qwen2-moe,moe/shared_expert_gate,1,41,90453
A800,qwen2-moe,moe/gate,1,41,61482
A800,qwen2-moe,moe/experts,1,41,411860
A800,qwen2-moe,mlp/wrapper,1,41,1480660
A800,qwen2-moe,ln_f,1,41,57344
A800,qwen2-moe,lm_head,1,41,406527
A800,qwen2-moe,vocab_embedding,1,42,73728
A800,qwen2-moe,input_layernorm,1,42,59519
A800,qwen2-moe,attention/qkv,1,42,78292
A800,qwen2-moe,attention/rotary_emb,1,42,135380
A800,qwen2-moe,attention/dense,1,42,56789
A800,qwen2-moe,attention/wrapper,1,42,759807
A800,qwen2-moe,post_layernorm,1,42,59178
A800,qwen2-moe,mlp/fc,1,42,78420
A800,qwen2-moe,mlp/gelu,1,42,78676
A800,qwen2-moe,mlp/proj,1,42,73002
A800,qwen2-moe,moe/shared_expert,1,42,498559
A800,qwen2-moe,moe/shared_expert_gate,1,42,90751
A800,qwen2-moe,moe/gate,1,42,61652
A800,qwen2-moe,moe/experts,1,42,413866
A800,qwen2-moe,mlp/wrapper,1,42,1481813
A800,qwen2-moe,ln_f,1,42,59392
A800,qwen2-moe,lm_head,1,42,408576
A800,qwen2-moe,vocab_embedding,1,43,72704
A800,qwen2-moe,input_layernorm,1,43,57941
A800,qwen2-moe,attention/qkv,1,43,78122
A800,qwen2-moe,attention/rotary_emb,1,43,134569
A800,qwen2-moe,attention/dense,1,43,57429
A800,qwen2-moe,attention/wrapper,1,43,760319
A800,qwen2-moe,post_layernorm,1,43,58197
A800,qwen2-moe,mlp/fc,1,43,78719
A800,qwen2-moe,mlp/gelu,1,43,78804
A800,qwen2-moe,mlp/proj,1,43,72746
A800,qwen2-moe,moe/shared_expert,1,43,499967
A800,qwen2-moe,moe/shared_expert_gate,1,43,91306
A800,qwen2-moe,moe/gate,1,43,61652
A800,qwen2-moe,moe/experts,1,43,413951
A800,qwen2-moe,mlp/wrapper,1,43,1548500
A800,qwen2-moe,ln_f,1,43,58368
A800,qwen2-moe,lm_head,1,43,415744
A800,qwen2-moe,vocab_embedding,1,44,71680
A800,qwen2-moe,input_layernorm,1,44,58453
A800,qwen2-moe,attention/qkv,1,44,77781
A800,qwen2-moe,attention/rotary_emb,1,44,135039
A800,qwen2-moe,attention/dense,1,44,57770
A800,qwen2-moe,attention/wrapper,1,44,761258
A800,qwen2-moe,post_layernorm,1,44,58495
A800,qwen2-moe,mlp/fc,1,44,78591
A800,qwen2-moe,mlp/gelu,1,44,78633
A800,qwen2-moe,mlp/proj,1,44,72405
A800,qwen2-moe,moe/shared_expert,1,44,499583
A800,qwen2-moe,moe/shared_expert_gate,1,44,90837
A800,qwen2-moe,moe/gate,1,44,61866
A800,qwen2-moe,moe/experts,1,44,410751
A800,qwen2-moe,mlp/wrapper,1,44,1480703
A800,qwen2-moe,ln_f,1,44,57344
A800,qwen2-moe,lm_head,1,44,407552
A800,qwen2-moe,vocab_embedding,1,45,71680
A800,qwen2-moe,input_layernorm,1,45,57173
A800,qwen2-moe,attention/qkv,1,45,78463
A800,qwen2-moe,attention/rotary_emb,1,45,133332
A800,qwen2-moe,attention/dense,1,45,56063
A800,qwen2-moe,attention/wrapper,1,45,759551
A800,qwen2-moe,post_layernorm,1,45,58496
A800,qwen2-moe,mlp/fc,1,45,78932
A800,qwen2-moe,mlp/gelu,1,45,78591
A800,qwen2-moe,mlp/proj,1,45,72831
A800,qwen2-moe,moe/shared_expert,1,45,499242
A800,qwen2-moe,moe/shared_expert_gate,1,45,90111
A800,qwen2-moe,moe/gate,1,45,61823
A800,qwen2-moe,moe/experts,1,45,411050
A800,qwen2-moe,mlp/wrapper,1,45,1480575
A800,qwen2-moe,ln_f,1,45,57344
A800,qwen2-moe,lm_head,1,45,407552
A800,qwen2-moe,vocab_embedding,1,46,73728
A800,qwen2-moe,input_layernorm,1,46,58623
A800,qwen2-moe,attention/qkv,1,46,77652
A800,qwen2-moe,attention/rotary_emb,1,46,135380
A800,qwen2-moe,attention/dense,1,46,56917
A800,qwen2-moe,attention/wrapper,1,46,758740
A800,qwen2-moe,post_layernorm,1,46,58709
A800,qwen2-moe,mlp/fc,1,46,78463
A800,qwen2-moe,mlp/gelu,1,46,79316
A800,qwen2-moe,mlp/proj,1,46,72703
A800,qwen2-moe,moe/shared_expert,1,46,499284
A800,qwen2-moe,moe/shared_expert_gate,1,46,90666
A800,qwen2-moe,moe/gate,1,46,61610
A800,qwen2-moe,moe/experts,1,46,413226
A800,qwen2-moe,mlp/wrapper,1,46,1481044
A800,qwen2-moe,ln_f,1,46,57344
A800,qwen2-moe,lm_head,1,46,408576
A800,qwen2-moe,vocab_embedding,1,47,71680
A800,qwen2-moe,input_layernorm,1,47,58495
A800,qwen2-moe,attention/qkv,1,47,77781
A800,qwen2-moe,attention/rotary_emb,1,47,135466
A800,qwen2-moe,attention/dense,1,47,57002
A800,qwen2-moe,attention/wrapper,1,47,759167
A800,qwen2-moe,post_layernorm,1,47,58026
A800,qwen2-moe,mlp/fc,1,47,78420
A800,qwen2-moe,mlp/gelu,1,47,79188
A800,qwen2-moe,mlp/proj,1,47,72703
A800,qwen2-moe,moe/shared_expert,1,47,500308
A800,qwen2-moe,moe/shared_expert_gate,1,47,91007
A800,qwen2-moe,moe/gate,1,47,61311
A800,qwen2-moe,moe/experts,1,47,412842
A800,qwen2-moe,mlp/wrapper,1,47,1483519
A800,qwen2-moe,ln_f,1,47,61439
A800,qwen2-moe,lm_head,1,47,413695
A800,qwen2-moe,vocab_embedding,1,48,71680
A800,qwen2-moe,input_layernorm,1,48,58239
A800,qwen2-moe,attention/qkv,1,48,77823
A800,qwen2-moe,attention/rotary_emb,1,48,134954
A800,qwen2-moe,attention/dense,1,48,56789
A800,qwen2-moe,attention/wrapper,1,48,759295
A800,qwen2-moe,post_layernorm,1,48,59093
A800,qwen2-moe,mlp/fc,1,48,78121
A800,qwen2-moe,mlp/gelu,1,48,80084
A800,qwen2-moe,mlp/proj,1,48,72490
A800,qwen2-moe,moe/shared_expert,1,48,500479
A800,qwen2-moe,moe/shared_expert_gate,1,48,90239
A800,qwen2-moe,moe/gate,1,48,61951
A800,qwen2-moe,moe/experts,1,48,412116
A800,qwen2-moe,mlp/wrapper,1,48,1558015
A800,qwen2-moe,ln_f,1,48,56320
A800,qwen2-moe,lm_head,1,48,406527
A800,qwen2-moe,vocab_embedding,1,49,72704
A800,qwen2-moe,input_layernorm,1,49,58325
A800,qwen2-moe,attention/qkv,1,49,78420
A800,qwen2-moe,attention/rotary_emb,1,49,135082
A800,qwen2-moe,attention/dense,1,49,56789
A800,qwen2-moe,attention/wrapper,1,49,761258
A800,qwen2-moe,post_layernorm,1,49,58026
A800,qwen2-moe,mlp/fc,1,49,78250
A800,qwen2-moe,mlp/gelu,1,49,79060
A800,qwen2-moe,mlp/proj,1,49,72959
A800,qwen2-moe,moe/shared_expert,1,49,500820
A800,qwen2-moe,moe/shared_expert_gate,1,49,90069
A800,qwen2-moe,moe/gate,1,49,62122
A800,qwen2-moe,moe/experts,1,49,411178
A800,qwen2-moe,mlp/wrapper,1,49,1483434
A800,qwen2-moe,ln_f,1,49,57344
A800,qwen2-moe,lm_head,1,49,405503
A800,qwen2-moe,vocab_embedding,1,50,73728
A800,qwen2-moe,input_layernorm,1,50,58410
A800,qwen2-moe,attention/qkv,1,50,78506
A800,qwen2-moe,attention/rotary_emb,1,50,134698
A800,qwen2-moe,attention/dense,1,50,56703
A800,qwen2-moe,attention/wrapper,1,50,763178
A800,qwen2-moe,post_layernorm,1,50,57983
A800,qwen2-moe,mlp/fc,1,50,78633
A800,qwen2-moe,mlp/gelu,1,50,78804
A800,qwen2-moe,mlp/proj,1,50,72874
A800,qwen2-moe,moe/shared_expert,1,50,498687
A800,qwen2-moe,moe/shared_expert_gate,1,50,90837
A800,qwen2-moe,moe/gate,1,50,62719
A800,qwen2-moe,moe/experts,1,50,412756
A800,qwen2-moe,mlp/wrapper,1,50,1485055
A800,qwen2-moe,ln_f,1,50,58368
A800,qwen2-moe,lm_head,1,50,406527
A800,qwen2-moe,vocab_embedding,1,51,81919
A800,qwen2-moe,input_layernorm,1,51,59050
A800,qwen2-moe,attention/qkv,1,51,77780
A800,qwen2-moe,attention/rotary_emb,1,51,135935
A800,qwen2-moe,attention/dense,1,51,56490
A800,qwen2-moe,attention/wrapper,1,51,760277
A800,qwen2-moe,post_layernorm,1,51,59349
A800,qwen2-moe,mlp/fc,1,51,77737
A800,qwen2-moe,mlp/gelu,1,51,79999
A800,qwen2-moe,mlp/proj,1,51,72448
A800,qwen2-moe,moe/shared_expert,1,51,498132
A800,qwen2-moe,moe/shared_expert_gate,1,51,90282
A800,qwen2-moe,moe/gate,1,51,61482
A800,qwen2-moe,moe/experts,1,51,413140
A800,qwen2-moe,mlp/wrapper,1,51,1480447
A800,qwen2-moe,ln_f,1,51,56320
A800,qwen2-moe,lm_head,1,51,411648
A800,qwen2-moe,vocab_embedding,1,52,73728
A800,qwen2-moe,input_layernorm,1,52,57941
A800,qwen2-moe,attention/qkv,1,52,78079
A800,qwen2-moe,attention/rotary_emb,1,52,134228
A800,qwen2-moe,attention/dense,1,52,56661
A800,qwen2-moe,attention/wrapper,1,52,759082
A800,qwen2-moe,post_layernorm,1,52,58453
A800,qwen2-moe,mlp/fc,1,52,78975
A800,qwen2-moe,mlp/gelu,1,52,77951
A800,qwen2-moe,mlp/proj,1,52,72661
A800,qwen2-moe,moe/shared_expert,1,52,498559
A800,qwen2-moe,moe/shared_expert_gate,1,52,89941
A800,qwen2-moe,moe/gate,1,52,61055
A800,qwen2-moe,moe/experts,1,52,411946
A800,qwen2-moe,mlp/wrapper,1,52,1480276
A800,qwen2-moe,ln_f,1,52,59392
A800,qwen2-moe,lm_head,1,52,408576
A800,qwen2-moe,vocab_embedding,1,53,72704
A800,qwen2-moe,input_layernorm,1,53,58751
A800,qwen2-moe,attention/qkv,1,53,77908
A800,qwen2-moe,attention/rotary_emb,1,53,135124
A800,qwen2-moe,attention/dense,1,53,56405
A800,qwen2-moe,attention/wrapper,1,53,758271
A800,qwen2-moe,post_layernorm,1,53,58965
A800,qwen2-moe,mlp/fc,1,53,78207
A800,qwen2-moe,mlp/gelu,1,53,79444
A800,qwen2-moe,mlp/proj,1,53,72533
A800,qwen2-moe,moe/shared_expert,1,53,497023
A800,qwen2-moe,moe/shared_expert_gate,1,53,90453
A800,qwen2-moe,moe/gate,1,53,61610
A800,qwen2-moe,moe/experts,1,53,413311
A800,qwen2-moe,mlp/wrapper,1,53,1551530
A800,qwen2-moe,ln_f,1,53,57344
A800,qwen2-moe,lm_head,1,53,407552
A800,qwen2-moe,vocab_embedding,1,54,71680
A800,qwen2-moe,input_layernorm,1,54,58453
A800,qwen2-moe,attention/qkv,1,54,77695
A800,qwen2-moe,attention/rotary_emb,1,54,135252
A800,qwen2-moe,attention/dense,1,54,57429
A800,qwen2-moe,attention/wrapper,1,54,758271
A800,qwen2-moe,post_layernorm,1,54,58111
A800,qwen2-moe,mlp/fc,1,54,77908
A800,qwen2-moe,mlp/gelu,1,54,78122
A800,qwen2-moe,mlp/proj,1,54,72746
A800,qwen2-moe,moe/shared_expert,1,54,497450
A800,qwen2-moe,moe/shared_expert_gate,1,54,91306
A800,qwen2-moe,moe/gate,1,54,61866
A800,qwen2-moe,moe/experts,1,54,413183
A800,qwen2-moe,mlp/wrapper,1,54,1479039
A800,qwen2-moe,ln_f,1,54,59392
A800,qwen2-moe,lm_head,1,54,407552
A800,qwen2-moe,vocab_embedding,1,55,71680
A800,qwen2-moe,input_layernorm,1,55,60330
A800,qwen2-moe,attention/qkv,1,55,77823
A800,qwen2-moe,attention/rotary_emb,1,55,135636
A800,qwen2-moe,attention/dense,1,55,58154
A800,qwen2-moe,attention/wrapper,1,55,849364
A800,qwen2-moe,post_layernorm,1,55,61226
A800,qwen2-moe,mlp/fc,1,55,78420
A800,qwen2-moe,mlp/gelu,1,55,80553
A800,qwen2-moe,mlp/proj,1,55,72959
A800,qwen2-moe,moe/shared_expert,1,55,504063
A800,qwen2-moe,moe/shared_expert_gate,1,55,90666
A800,qwen2-moe,moe/gate,1,55,61695
A800,qwen2-moe,moe/experts,1,55,422399
A800,qwen2-moe,mlp/wrapper,1,55,1494271
A800,qwen2-moe,ln_f,1,55,70656
A800,qwen2-moe,lm_head,1,55,450560
A800,qwen2-moe,vocab_embedding,1,56,81919
A800,qwen2-moe,input_layernorm,1,56,60202
A800,qwen2-moe,attention/qkv,1,56,78420
A800,qwen2-moe,attention/rotary_emb,1,56,136618
A800,qwen2-moe,attention/dense,1,56,57471
A800,qwen2-moe,attention/wrapper,1,56,762879
A800,qwen2-moe,post_layernorm,1,56,59349
A800,qwen2-moe,mlp/fc,1,56,78847
A800,qwen2-moe,mlp/gelu,1,56,80127
A800,qwen2-moe,mlp/proj,1,56,73215
A800,qwen2-moe,moe/shared_expert,1,56,501546
A800,qwen2-moe,moe/shared_expert_gate,1,56,91178
A800,qwen2-moe,moe/gate,1,56,61652
A800,qwen2-moe,moe/experts,1,56,414890
A800,qwen2-moe,mlp/wrapper,1,56,1486164
A800,qwen2-moe,ln_f,1,56,57344
A800,qwen2-moe,lm_head,1,56,406527
A800,qwen2-moe,vocab_embedding,1,57,71680
A800,qwen2-moe,input_layernorm,1,57,58410
A800,qwen2-moe,attention/qkv,1,57,77738
A800,qwen2-moe,attention/rotary_emb,1,57,135124
A800,qwen2-moe,attention/dense,1,57,56661
A800,qwen2-moe,attention/wrapper,1,57,758997
A800,qwen2-moe,post_layernorm,1,57,58879
A800,qwen2-moe,mlp/fc,1,57,78506
A800,qwen2-moe,mlp/gelu,1,57,79956
A800,qwen2-moe,mlp/proj,1,57,73087
A800,qwen2-moe,moe/shared_expert,1,57,499754
A800,qwen2-moe,moe/shared_expert_gate,1,57,90453
A800,qwen2-moe,moe/gate,1,57,61140
A800,qwen2-moe,moe/experts,1,57,412842
A800,qwen2-moe,mlp/wrapper,1,57,1479722
A800,qwen2-moe,ln_f,1,57,56320
A800,qwen2-moe,lm_head,1,57,409599
A800,qwen2-moe,vocab_embedding,1,58,71680
A800,qwen2-moe,input_layernorm,1,58,58879
A800,qwen2-moe,attention/qkv,1,58,77055
A800,qwen2-moe,attention/rotary_emb,1,58,135295
A800,qwen2-moe,attention/dense,1,58,56831
A800,qwen2-moe,attention/wrapper,1,58,756692
A800,qwen2-moe,post_layernorm,1,58,58965
A800,qwen2-moe,mlp/fc,1,58,77993
A800,qwen2-moe,mlp/gelu,1,58,78804
A800,qwen2-moe,mlp/proj,1,58,73429
A800,qwen2-moe,moe/shared_expert,1,58,582100
A800,qwen2-moe,moe/shared_expert_gate,1,58,90197
A800,qwen2-moe,moe/gate,1,58,61866
A800,qwen2-moe,moe/experts,1,58,413652
A800,qwen2-moe,mlp/wrapper,1,58,1562367
A800,qwen2-moe,ln_f,1,58,58368
A800,qwen2-moe,lm_head,1,58,406527
A800,qwen2-moe,vocab_embedding,1,59,72704
A800,qwen2-moe,input_layernorm,1,59,59605
A800,qwen2-moe,attention/qkv,1,59,76885
A800,qwen2-moe,attention/rotary_emb,1,59,135679
A800,qwen2-moe,attention/dense,1,59,56618
A800,qwen2-moe,attention/wrapper,1,59,756692
A800,qwen2-moe,post_layernorm,1,59,59050
A800,qwen2-moe,mlp/fc,1,59,77652
A800,qwen2-moe,mlp/gelu,1,59,79529
A800,qwen2-moe,mlp/proj,1,59,72234
A800,qwen2-moe,moe/shared_expert,1,59,498005
A800,qwen2-moe,moe/shared_expert_gate,1,59,90197
A800,qwen2-moe,moe/gate,1,59,60458
A800,qwen2-moe,moe/experts,1,59,412287
A800,qwen2-moe,mlp/wrapper,1,59,1477759
A800,qwen2-moe,ln_f,1,59,60416
A800,qwen2-moe,lm_head,1,59,409599
A800,qwen2-moe,vocab_embedding,1,60,71680
A800,qwen2-moe,input_layernorm,1,60,59093
A800,qwen2-moe,attention/qkv,1,60,76501
A800,qwen2-moe,attention/rotary_emb,1,60,135594
A800,qwen2-moe,attention/dense,1,60,57087
A800,qwen2-moe,attention/wrapper,1,60,754815
A800,qwen2-moe,post_layernorm,1,60,59392
A800,qwen2-moe,mlp/fc,1,60,78121
A800,qwen2-moe,mlp/gelu,1,60,80767
A800,qwen2-moe,mlp/proj,1,60,72021
A800,qwen2-moe,moe/shared_expert,1,60,498132
A800,qwen2-moe,moe/shared_expert_gate,1,60,91263
A800,qwen2-moe,moe/gate,1,60,60287
A800,qwen2-moe,moe/experts,1,60,412671
A800,qwen2-moe,mlp/wrapper,1,60,1476564
A800,qwen2-moe,ln_f,1,60,59392
A800,qwen2-moe,lm_head,1,60,406527
A800,qwen2-moe,vocab_embedding,1,61,79871
A800,qwen2-moe,input_layernorm,1,61,58794
A800,qwen2-moe,attention/qkv,1,61,78463
A800,qwen2-moe,attention/rotary_emb,1,61,134442
A800,qwen2-moe,attention/dense,1,61,56959
A800,qwen2-moe,attention/wrapper,1,61,759679
A800,qwen2-moe,post_layernorm,1,61,58880
A800,qwen2-moe,mlp/fc,1,61,78505
A800,qwen2-moe,mlp/gelu,1,61,79572
A800,qwen2-moe,mlp/proj,1,61,72277
A800,qwen2-moe,moe/shared_expert,1,61,498431
A800,qwen2-moe,moe/shared_expert_gate,1,61,89855
A800,qwen2-moe,moe/gate,1,61,61226
A800,qwen2-moe,moe/experts,1,61,412500
A800,qwen2-moe,mlp/wrapper,1,61,1478698
A800,qwen2-moe,ln_f,1,61,57344
A800,qwen2-moe,lm_head,1,61,406527
A800,qwen2-moe,vocab_embedding,1,62,72704
A800,qwen2-moe,input_layernorm,1,62,59562
A800,qwen2-moe,attention/qkv,1,62,77823
A800,qwen2-moe,attention/rotary_emb,1,62,136447
A800,qwen2-moe,attention/dense,1,62,56959
A800,qwen2-moe,attention/wrapper,1,62,760191
A800,qwen2-moe,post_layernorm,1,62,59050
A800,qwen2-moe,mlp/fc,1,62,78249
A800,qwen2-moe,mlp/gelu,1,62,79615
A800,qwen2-moe,mlp/proj,1,62,73429
A800,qwen2-moe,moe/shared_expert,1,62,498517
A800,qwen2-moe,moe/shared_expert_gate,1,62,91007
A800,qwen2-moe,moe/gate,1,62,61311
A800,qwen2-moe,moe/experts,1,62,414548
A800,qwen2-moe,mlp/wrapper,1,62,1568810
A800,qwen2-moe,ln_f,1,62,58368
A800,qwen2-moe,lm_head,1,62,405503
A800,qwen2-moe,vocab_embedding,1,63,73728
A800,qwen2-moe,input_layernorm,1,63,59733
A800,qwen2-moe,attention/qkv,1,63,77780
A800,qwen2-moe,attention/rotary_emb,1,63,135508
A800,qwen2-moe,attention/dense,1,63,56703
A800,qwen2-moe,attention/wrapper,1,63,757460
A800,qwen2-moe,post_layernorm,1,63,58794
A800,qwen2-moe,mlp/fc,1,63,78719
A800,qwen2-moe,mlp/gelu,1,63,78420
A800,qwen2-moe,mlp/proj,1,63,72874
A800,qwen2-moe,moe/shared_expert,1,63,498047
A800,qwen2-moe,moe/shared_expert_gate,1,63,90965
A800,qwen2-moe,moe/gate,1,63,61183
A800,qwen2-moe,moe/experts,1,63,411988
A800,qwen2-moe,mlp/wrapper,1,63,1478698
A800,qwen2-moe,ln_f,1,63,59392
A800,qwen2-moe,lm_head,1,63,410623
A800,qwen2-moe,vocab_embedding,1,64,71680
